SEASON,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
2019-20,1610612744,Golden State Warriors,65,15,50,0.231,48.4,113.0,32.9,0.722,8.2,4.6,18.0,13.5,15.0,48.8,26,30,30,30,13,26,26,21,7,20,27,23,26,20
2019-20,1610612745,Houston Rockets,72,44,28,0.611,48.3,109.8,34.5,0.713,8.7,5.2,17.8,14.1,15.1,51.5,11,8,7,8,17,15,16,26,3,10,22,27,27,26
2019-20,1610612754,Indiana Pacers,73,45,28,0.616,48.3,107.5,34.1,0.718,7.4,5.2,15.0,13.2,13.6,47.6,3,7,7,7,20,6,20,24,20,11,4,18,19,14
2019-20,1610612746,LA Clippers,72,49,23,0.681,48.3,106.9,37.0,0.737,7.1,4.7,16.5,12.4,13.3,44.6,11,4,4,4,17,5,3,10,24,18,10,8,18,6
2019-20,1610612747,Los Angeles Lakers,71,52,19,0.732,48.1,106.1,35.1,0.737,8.6,6.6,17.4,12.0,16.5,45.8,21,3,2,3,28,3,13,11,5,1,20,5,30,8
2019-20,1610612763,Memphis Grizzlies,73,34,39,0.466,48.1,109.7,36.2,0.733,7.9,5.5,17.9,13.6,13.9,45.3,3,16,15,16,29,14,5,15,12,7,26,24,22,7
2019-20,1610612748,Miami Heat,73,44,29,0.603,48.6,109.3,35.9,0.753,7.5,4.5,17.9,12.8,11.4,44.1,3,8,11,11,2,12,6,3,18,21,25,14,2,5
2019-20,1610612749,Milwaukee Bucks,73,56,17,0.767,48.2,102.5,42.2,0.775,7.2,5.9,16.9,11.3,13.6,38.7,3,1,1,1,24,1,1,1,23,3,16,2,20,1
2019-20,1610612750,Minnesota Timberwolves,64,19,45,0.297,48.6,111.6,34.3,0.731,8.7,5.7,17.8,13.5,13.0,51.2,30,28,24,28,1,20,18,17,4,4,23,21,15,24
2019-20,1610612740,New Orleans Pelicans,72,30,42,0.417,48.4,111.8,35.4,0.729,7.5,5.0,19.6,13.6,15.4,52.2,11,21,21,21,10,21,10,18,19,13,29,26,28,28
2019-20,1610612752,New York Knicks,66,21,45,0.318,48.4,112.4,34.5,0.742,7.6,4.7,17.5,12.6,12.8,43.8,24,25,24,25,15,23,17,7,17,17,21,10,13,4
2019-20,1610612760,Oklahoma City Thunder,72,44,28,0.611,48.4,108.1,34.7,0.728,7.6,4.9,16.0,12.6,10.9,48.4,11,8,7,8,10,7,15,19,16,15,7,11,1,18
2019-20,1610612753,Orlando Magic,73,33,40,0.452,48.1,109.2,34.2,0.749,8.2,5.4,14.3,11.2,11.9,46.3,3,18,19,18,29,11,19,5,8,8,2,1,4,9
2019-20,1610612755,Philadelphia 76ers,73,43,30,0.589,48.2,108.4,35.0,0.753,8.0,5.3,16.4,11.6,13.7,48.1,3,12,12,12,24,8,14,2,9,9,9,3,21,15
2019-20,1610612756,Phoenix Suns,73,34,39,0.466,48.2,110.8,33.8,0.734,7.7,4.0,16.6,12.5,12.7,49.8,3,16,15,16,24,17,21,14,15,29,12,9,12,22
2019-20,1610612757,Portland Trail Blazers,74,35,39,0.473,48.2,114.3,35.1,0.712,6.3,6.1,14.5,15.5,14.8,47.0,2,14,15,15,27,27,12,28,28,2,3,30,24,12
2019-20,1610612758,Sacramento Kings,72,31,41,0.431,48.5,111.4,32.9,0.736,7.7,4.1,16.5,11.9,12.1,46.6,11,20,20,20,7,19,25,13,14,27,11,4,5,11
2019-20,1610612759,San Antonio Spurs,71,32,39,0.451,48.5,112.6,35.6,0.751,7.3,5.5,15.1,13.6,13.0,48.2,21,19,15,19,6,24,9,4,22,6,6,25,14,17
2019-20,1610612761,Toronto Raptors,72,53,19,0.736,48.3,104.7,35.9,0.721,8.8,5.0,16.9,13.5,12.7,41.5,11,2,2,2,17,2,7,22,2,13,15,22,11,2
2019-20,1610612762,Utah Jazz,72,44,28,0.611,48.2,109.3,35.8,0.746,6.1,4.1,17.1,12.1,12.5,47.4,11,8,7,8,22,13,8,6,30,28,18,6,8,13
2019-20,1610612764,Washington Wizards,72,25,47,0.347,48.2,114.7,31.9,0.712,8.0,4.3,16.7,14.4,12.7,51.4,11,22,28,23,22,29,28,27,11,24,13,28,9,25
2020-21,1610612737,Atlanta Hawks,72,41,31,0.569,48.3,112.1,35.1,0.742,7.0,4.8,15.9,13.2,11.8,48.7,1,11,11,11,11,18,10,9,24,17,11,17,9,20
2020-21,1610612738,Boston Celtics,72,36,36,0.5,48.3,111.8,33.6,0.737,7.7,5.3,15.8,13.2,11.8,44.3,1,16,16,16,16,13,22,13,13,6,9,19,10,5
2020-21,1610612751,Brooklyn Nets,72,48,24,0.667,48.3,113.1,35.5,0.726,6.7,5.3,16.1,15.3,12.1,47.8,1,4,4,4,11,22,5,23,27,7,14,29,15,17
2020-21,1610612766,Charlotte Hornets,72,33,39,0.458,48.2,112.0,33.2,0.722,7.8,4.8,16.9,13.2,13.2,47.2,1,19,19,19,19,16,25,26,10,16,19,17,21,10
2020-21,1610612741,Chicago Bulls,72,31,41,0.431,48.3,111.5,35.3,0.767,6.7,4.2,17.8,11.6,11.7,48.9,1,21,21,21,16,12,8,1,28,27,27,3,8,21
2020-21,1610612739,Cleveland Cavaliers,72,22,50,0.306,48.4,113.5,32.3,0.729,7.8,4.5,17.9,12.1,12.9,50.6,1,26,26,26,6,25,28,21,12,20,28,8,19,27
2020-21,1610612742,Dallas Mavericks,72,42,30,0.583,48.1,112.3,34.2,0.734,6.3,4.3,14.6,13.1,12.4,45.2,1,8,8,8,24,21,17,17,30,26,3,15,17,7
2020-21,1610612743,Denver Nuggets,72,47,25,0.653,48.6,111.5,33.9,0.751,8.1,4.5,15.6,11.3,13.4,45.2,1,5,5,5,1,11,19,6,8,21,7,1,23,6
2020-21,1610612765,Detroit Pistons,72,20,52,0.278,48.4,112.2,33.1,0.725,7.4,5.2,17.3,13.4,11.6,51.3,1,29,29,29,6,19,26,24,17,8,23,21,5,28
2020-21,1610612744,Golden State Warriors,72,39,33,0.542,48.1,109.4,35.1,0.727,8.2,4.8,17.5,14.2,13.3,47.3,1,14,14,14,24,5,12,22,6,17,25,27,22,13
2020-21,1610612745,Houston Rockets,72,17,55,0.236,48.1,114.4,33.3,0.723,7.6,5.0,17.5,13.1,14.7,50.0,1,30,30,30,24,27,24,25,14,14,24,16,30,25
2020-21,1610612754,Indiana Pacers,72,34,38,0.472,48.5,111.9,33.7,0.701,8.5,6.4,16.0,15.3,13.7,53.8,1,17,17,17,4,14,21,30,5,1,13,30,24,30
2020-21,1610612746,LA Clippers,72,47,25,0.653,48.0,110.6,34.7,0.754,7.1,4.1,15.4,11.8,11.9,47.2,1,5,5,5,30,8,14,5,20,29,6,6,12,12
2020-21,1610612747,Los Angeles Lakers,72,42,30,0.583,48.5,106.8,34.6,0.748,7.8,5.4,16.6,11.3,12.2,48.2,1,8,8,8,4,1,15,7,11,5,16,2,16,19
2020-21,1610612763,Memphis Grizzlies,72,38,34,0.528,48.3,110.5,35.3,0.736,9.1,5.1,16.6,12.4,13.7,47.5,1,15,15,15,11,7,9,15,1,12,15,12,26,16
2020-21,1610612748,Miami Heat,72,40,32,0.556,48.3,110.7,33.5,0.733,7.9,4.0,16.7,12.3,10.4,41.3,1,13,13,13,16,10,23,19,9,30,17,10,1,1
2020-21,1610612749,Milwaukee Bucks,72,46,26,0.639,48.1,110.7,37.8,0.755,8.1,4.6,15.9,13.0,10.7,43.1,1,7,7,7,22,9,1,4,7,19,12,14,3,3
2020-21,1610612750,Minnesota Timberwolves,72,23,49,0.319,48.3,114.5,33.0,0.717,8.8,5.5,16.8,14.5,14.0,49.8,1,25,25,25,11,28,27,27,3,3,18,28,27,24
2020-21,1610612740,New Orleans Pelicans,72,31,41,0.431,48.4,113.3,35.7,0.755,7.6,4.4,18.3,11.9,13.0,46.7,1,21,21,21,6,23,3,3,15,24,29,7,20,9
2020-21,1610612752,New York Knicks,72,41,31,0.569,48.4,107.8,35.5,0.738,7.0,5.1,15.0,12.2,10.5,43.8,1,11,11,11,6,4,7,12,21,11,5,9,2,4
2020-21,1610612760,Oklahoma City Thunder,72,22,50,0.306,48.2,113.4,35.7,0.742,7.0,4.4,20.0,13.4,11.6,49.5,1,26,26,26,19,24,3,10,23,23,30,22,5,23
2020-21,1610612753,Orlando Magic,72,21,51,0.292,48.1,113.9,35.1,0.744,6.9,4.4,15.8,11.7,14.2,47.2,1,28,28,28,22,26,10,8,25,22,10,5,28,11
2020-21,1610612755,Philadelphia 76ers,72,49,23,0.681,48.4,107.0,35.0,0.737,9.1,6.2,17.2,11.6,14.3,46.0,1,3,3,3,6,2,13,14,1,2,22,4,29,8
2020-21,1610612756,Phoenix Suns,72,51,21,0.708,48.6,110.4,34.2,0.741,7.2,4.3,14.8,12.4,12.0,47.4,1,2,2,2,1,6,18,11,19,25,4,13,13,15
2020-21,1610612757,Portland Trail Blazers,72,42,30,0.583,48.1,115.3,33.9,0.731,6.9,5.0,14.1,13.8,13.7,47.3,1,8,8,8,24,29,20,20,25,13,1,24,24,14
2020-21,1610612758,Sacramento Kings,72,31,41,0.431,48.1,116.5,32.0,0.713,7.5,5.0,17.0,14.0,12.6,53.4,1,21,21,21,24,30,30,29,16,15,21,26,18,29
2020-21,1610612759,San Antonio Spurs,72,33,39,0.458,48.6,112.0,34.6,0.733,7.0,5.1,14.3,13.3,11.9,50.1,1,19,19,19,1,17,16,18,22,10,2,20,11,26
2020-21,1610612761,Toronto Raptors,72,27,45,0.375,48.1,112.0,32.1,0.716,8.6,5.4,15.6,13.9,11.6,42.9,1,24,24,24,24,15,29,28,4,4,8,25,5,2
2020-21,1610612762,Utah Jazz,72,52,20,0.722,48.2,107.5,37.6,0.757,6.6,5.2,17.0,12.4,12.1,49.1,1,1,1,1,19,3,2,2,29,8,20,11,14,22
2020-21,1610612764,Washington Wizards,72,34,38,0.472,48.3,112.3,35.5,0.736,7.3,4.1,17.6,13.7,10.7,48.2,1,17,17,17,11,20,6,16,18,28,26,23,4,18
2021-22,1610612737,Atlanta Hawks,82,43,39,0.524,48.1,113.7,33.9,0.731,7.2,4.2,15.1,12.7,12.2,48.0,1,16,16,16,30,26,17,12,22,23,6,11,17,19
2021-22,1610612738,Boston Celtics,82,51,31,0.622,48.5,106.2,35.5,0.725,7.2,5.8,15.2,12.5,11.5,42.5,1,6,6,6,2,1,4,16,19,2,7,5,8,2
2021-22,1610612751,Brooklyn Nets,82,44,38,0.537,48.2,112.3,34.1,0.704,7.1,5.5,17.2,13.7,14.0,47.3,1,14,14,14,19,20,15,30,24,5,25,22,25,15
2021-22,1610612766,Charlotte Hornets,82,43,39,0.524,48.5,113.1,33.7,0.706,8.6,4.9,16.3,15.0,13.9,48.1,1,16,16,16,3,22,21,29,5,11,15,29,24,20
2021-22,1610612741,Chicago Bulls,82,46,36,0.561,48.1,113.2,33.7,0.735,7.1,4.1,15.3,12.7,12.0,49.6,1,12,12,12,24,23,22,7,23,25,8,9,13,22
2021-22,1610612739,Cleveland Cavaliers,82,44,38,0.537,48.1,108.9,34.0,0.724,7.1,4.2,17.4,12.5,12.2,46.6,1,14,14,14,24,5,16,18,26,24,27,3,15,12
2021-22,1610612742,Dallas Mavericks,82,52,30,0.634,48.2,109.1,33.8,0.733,6.7,4.0,14.4,13.1,12.0,47.1,1,5,5,5,19,7,20,10,29,28,2,17,12,14
2021-22,1610612743,Denver Nuggets,82,48,34,0.585,48.3,111.5,34.9,0.752,7.2,3.7,17.3,11.4,12.5,49.9,1,10,10,10,8,15,9,1,18,29,26,1,19,24
2021-22,1610612765,Detroit Pistons,82,23,59,0.28,48.2,113.3,32.0,0.707,7.7,4.8,16.9,12.5,11.0,49.7,1,28,28,28,13,24,29,26,10,14,21,4,3,23
2021-22,1610612744,Golden State Warriors,82,53,29,0.646,48.1,106.6,35.7,0.736,8.8,4.5,16.9,12.7,12.3,43.9,1,3,3,3,24,2,2,6,4,18,21,9,18,5
2021-22,1610612745,Houston Rockets,82,20,62,0.244,48.2,116.4,32.4,0.71,7.3,4.7,21.2,14.7,15.8,53.2,1,30,30,30,19,30,28,25,17,15,30,26,30,30
2021-22,1610612754,Indiana Pacers,82,25,57,0.305,48.5,115.5,32.6,0.725,7.1,5.6,17.1,13.6,13.4,51.5,1,26,26,26,3,28,26,17,24,4,23,20,22,29
2021-22,1610612746,LA Clippers,82,42,40,0.512,48.2,109.5,34.9,0.706,7.4,5.0,16.5,15.0,13.0,50.1,1,18,18,18,13,8,10,27,15,8,18,30,20,25
2021-22,1610612747,Los Angeles Lakers,82,33,49,0.402,48.7,112.8,34.5,0.72,7.6,5.2,17.1,13.4,15.0,51.5,1,23,23,23,1,21,12,21,11,7,24,18,29,28
2021-22,1610612763,Memphis Grizzlies,82,56,26,0.683,48.2,108.9,35.0,0.726,9.8,6.5,14.5,13.0,13.2,47.4,1,2,2,2,13,6,8,15,1,1,3,14,21,16
2021-22,1610612748,Miami Heat,82,53,29,0.646,48.4,108.4,33.9,0.735,7.4,3.2,16.7,12.6,12.2,41.3,1,3,3,3,5,4,18,9,16,30,19,6,15,1
2021-22,1610612749,Milwaukee Bucks,82,51,31,0.622,48.2,111.1,36.5,0.747,7.6,4.0,15.6,12.9,11.5,43.7,1,6,6,6,19,14,1,2,13,27,12,12,7,4
2021-22,1610612750,Minnesota Timberwolves,82,46,36,0.561,48.2,111.0,32.9,0.706,8.8,5.6,16.2,14.1,14.1,46.1,1,12,12,12,13,13,25,28,3,3,14,25,26,11
2021-22,1610612740,New Orleans Pelicans,82,36,46,0.439,48.2,112.0,33.2,0.742,8.3,4.0,16.1,12.6,11.2,45.3,1,20,20,20,19,18,24,3,7,26,13,7,4,9
2021-22,1610612752,New York Knicks,82,37,45,0.451,48.2,110.2,34.6,0.74,7.0,4.9,15.4,12.3,11.3,43.2,1,19,19,19,13,11,11,4,27,13,10,2,5,3
2021-22,1610612760,Oklahoma City Thunder,82,24,58,0.293,48.3,111.7,35.2,0.727,7.6,4.6,16.5,13.9,10.7,47.7,1,27,27,27,8,17,6,14,14,16,16,24,2,18
2021-22,1610612753,Orlando Magic,82,22,60,0.268,48.2,112.1,35.2,0.735,6.8,4.5,16.8,13.4,12.2,44.5,1,29,29,29,13,19,7,8,28,20,20,19,14,6
2021-22,1610612755,Philadelphia 76ers,82,51,31,0.622,48.3,110.2,33.8,0.724,7.7,5.3,14.9,13.0,15.0,46.7,1,6,6,6,8,12,19,19,9,6,5,15,28,13
2021-22,1610612756,Phoenix Suns,82,64,18,0.78,48.1,106.8,35.5,0.728,8.6,4.4,14.8,13.6,11.3,45.2,1,1,1,1,24,3,5,13,6,22,4,21,6,8
2021-22,1610612757,Portland Trail Blazers,82,27,55,0.329,48.1,116.3,32.5,0.721,8.0,4.5,17.5,13.0,14.3,47.5,1,25,25,25,24,29,27,20,8,21,28,15,27,17
2021-22,1610612758,Sacramento Kings,82,30,52,0.366,48.3,114.8,33.4,0.714,7.2,4.5,17.9,14.8,13.4,51.4,1,24,24,24,8,27,23,22,20,19,29,27,23,27
2021-22,1610612759,San Antonio Spurs,82,34,48,0.415,48.3,111.7,34.3,0.711,7.6,4.9,15.3,14.9,11.8,50.2,1,22,22,22,8,16,13,24,11,10,9,28,10,26
2021-22,1610612761,Toronto Raptors,82,48,34,0.585,48.4,109.9,32.0,0.714,9.0,4.6,14.3,13.9,11.7,45.1,1,10,10,10,5,9,30,23,2,17,1,23,9,7
2021-22,1610612762,Utah Jazz,82,49,33,0.598,48.1,110.0,35.6,0.738,7.2,4.9,16.5,12.9,11.9,45.3,1,9,9,9,24,10,3,5,20,11,17,13,11,10
2021-22,1610612764,Washington Wizards,82,35,47,0.427,48.4,113.6,34.1,0.731,6.4,5.0,15.4,12.6,9.4,48.2,1,21,21,21,7,25,14,11,30,8,11,8,1,21
2022-23,1610612737,Atlanta Hawks,82,41,41,0.5,48.4,115.4,33.2,0.717,7.1,4.9,15.7,14.1,15.4,54.7,1,17,17,17,8,22,12,18,18,12,9,20,26,29
2022-23,1610612738,Boston Celtics,82,57,25,0.695,48.7,110.6,35.6,0.746,6.4,5.2,15.4,12.7,13.2,48.9,1,2,2,2,1,2,3,1,27,6,5,7,10,9
2022-23,1610612751,Brooklyn Nets,82,45,37,0.549,48.1,113.5,32.3,0.689,7.1,6.2,16.8,14.6,13.3,50.1,1,9,9,9,29,16,20,29,16,1,15,25,12,15
2022-23,1610612766,Charlotte Hornets,82,27,55,0.329,48.4,114.7,33.5,0.717,7.7,5.2,16.9,14.3,12.2,52.8,1,27,27,27,12,20,10,19,9,8,16,21,3,22
2022-23,1610612741,Chicago Bulls,82,40,42,0.488,48.5,111.5,33.9,0.736,7.9,4.5,15.6,11.9,12.9,46.9,1,19,19,19,4,5,9,3,7,19,7,2,7,4
2022-23,1610612739,Cleveland Cavaliers,82,51,31,0.622,48.5,109.9,31.4,0.715,7.1,4.7,15.5,12.1,12.7,46.3,1,5,5,5,5,1,25,20,15,14,6,4,6,3
2022-23,1610612742,Dallas Mavericks,82,38,44,0.463,48.6,116.1,31.2,0.717,6.3,3.7,15.0,14.5,13.3,51.1,1,21,21,21,3,25,27,17,29,28,3,23,11,18
2022-23,1610612743,Denver Nuggets,82,53,29,0.646,48.2,113.5,32.9,0.727,7.5,4.5,17.4,13.4,13.7,52.5,1,4,4,4,25,15,15,11,11,20,19,14,14,21
2022-23,1610612765,Detroit Pistons,82,17,65,0.207,48.3,117.8,31.3,0.702,7.0,3.8,18.1,14.8,13.5,54.0,1,30,30,30,18,27,26,27,20,27,23,27,13,28
2022-23,1610612744,Golden State Warriors,82,44,38,0.537,48.4,113.4,34.1,0.719,7.2,4.0,19.4,13.3,14.1,49.8,1,11,11,11,12,14,7,16,14,25,29,9,18,14
2022-23,1610612745,Houston Rockets,82,22,60,0.268,48.2,118.6,32.9,0.729,7.3,4.6,20.6,13.0,17.5,49.0,1,28,28,28,25,29,17,9,13,18,30,8,30,10
2022-23,1610612754,Indiana Pacers,82,35,47,0.427,48.2,117.1,31.4,0.685,7.7,5.8,18.4,15.4,15.0,53.7,1,23,23,23,25,26,24,30,10,2,26,29,22,27
2022-23,1610612746,LA Clippers,82,44,38,0.537,48.4,113.6,33.4,0.731,7.1,4.4,18.1,13.3,14.6,51.1,1,11,11,11,12,17,11,7,18,21,23,11,21,19
2022-23,1610612747,Los Angeles Lakers,82,43,39,0.524,48.5,113.2,35.7,0.727,6.4,4.6,17.0,13.9,15.4,52.8,1,14,14,14,5,12,2,10,26,16,17,19,27,23
2022-23,1610612763,Memphis Grizzlies,82,51,31,0.622,48.2,110.7,34.6,0.711,8.3,5.8,15.6,14.5,13.8,47.5,1,5,5,5,22,3,4,22,3,3,8,24,16,5
2022-23,1610612748,Miami Heat,82,44,38,0.537,48.3,112.8,30.9,0.733,8.0,3.0,15.9,12.0,12.5,46.2,1,11,11,11,18,9,29,4,6,30,10,3,4,2
2022-23,1610612749,Milwaukee Bucks,82,58,24,0.707,48.4,110.9,37.5,0.745,6.4,4.9,16.5,13.4,13.0,49.6,1,1,1,1,12,4,1,2,27,11,13,12,8,13
2022-23,1610612750,Minnesota Timberwolves,82,42,40,0.512,48.4,113.1,32.8,0.703,8.0,5.4,17.7,13.7,14.4,50.8,1,15,15,15,12,10,18,26,5,4,20,17,20,17
2022-23,1610612740,New Orleans Pelicans,82,42,40,0.512,48.4,112.0,33.1,0.732,8.3,4.1,18.0,13.4,13.9,49.5,1,15,15,15,8,6,13,5,2,24,22,13,17,12
2022-23,1610612752,New York Knicks,82,47,35,0.573,48.7,114.2,34.0,0.727,6.4,4.1,15.3,13.3,12.7,45.9,1,8,8,8,2,19,8,12,25,23,4,10,5,1
2022-23,1610612760,Oklahoma City Thunder,82,40,42,0.488,48.4,113.2,32.3,0.693,8.2,4.2,14.8,15.5,11.9,50.7,1,19,19,19,8,13,21,28,4,22,2,30,2,16
2022-23,1610612753,Orlando Magic,82,34,48,0.415,48.2,113.7,33.1,0.73,7.4,4.7,18.2,13.5,14.4,47.6,1,25,25,25,22,18,14,8,12,15,25,15,19,6
2022-23,1610612755,Philadelphia 76ers,82,54,28,0.659,48.5,112.7,32.2,0.721,7.7,4.7,16.5,12.7,15.5,48.1,1,3,3,3,5,8,22,14,8,13,14,5,28,7
2022-23,1610612756,Phoenix Suns,82,45,37,0.549,48.2,112.3,32.4,0.714,7.1,5.3,16.1,13.9,13.2,48.6,1,9,9,9,22,7,19,21,16,5,11,18,9,8
2022-23,1610612757,Portland Trail Blazers,82,33,49,0.402,48.1,118.0,31.1,0.709,6.7,4.6,17.8,13.6,15.3,53.3,1,26,26,26,29,28,28,25,24,17,21,16,24,25
2022-23,1610612758,Sacramento Kings,82,48,34,0.585,48.4,116.0,32.9,0.731,7.0,3.4,16.3,12.7,11.5,53.5,1,7,7,7,12,24,15,6,20,29,12,6,1,26
2022-23,1610612759,San Antonio Spurs,82,22,60,0.268,48.4,119.6,31.9,0.709,7.0,3.9,19.0,14.7,15.3,56.7,1,28,28,28,8,30,23,24,22,26,28,26,24,30
2022-23,1610612761,Toronto Raptors,82,41,41,0.5,48.3,113.1,30.3,0.721,9.4,5.2,14.5,11.4,15.1,49.1,1,17,17,17,18,11,30,15,1,9,1,1,23,11
2022-23,1610612762,Utah Jazz,82,37,45,0.451,48.3,116.0,34.1,0.711,6.1,5.2,18.7,15.2,16.8,53.0,1,22,22,22,18,23,6,23,30,7,27,28,29,24
2022-23,1610612764,Washington Wizards,82,35,47,0.427,48.2,114.9,34.2,0.724,6.8,5.2,17.0,14.3,13.7,51.5,1,23,23,23,25,21,5,13,23,9,18,21,15,20
2023-24,1610612737,Atlanta Hawks,82,36,46,0.439,48.4,118.4,32.2,0.717,7.5,4.5,16.7,13.7,16.6,53.7,1,21,21,21,3,27,22,16,16,26,18,12,28,25
2023-24,1610612738,Boston Celtics,82,64,18,0.78,48.4,110.6,35.6,0.726,6.8,6.6,13.3,13.6,13.0,47.7,1,1,1,1,7,2,1,7,27,1,1,10,4,9
2023-24,1610612751,Brooklyn Nets,82,32,50,0.39,48.3,115.4,32.6,0.715,6.8,5.2,15.4,14.0,15.6,48.3,1,22,22,22,10,20,20,19,28,12,9,17,25,11
2023-24,1610612766,Charlotte Hornets,82,21,61,0.256,48.1,119.2,31.0,0.709,6.9,4.5,17.1,14.1,13.8,52.5,1,27,27,27,23,29,29,22,25,25,20,21,12,23
2023-24,1610612741,Chicago Bulls,82,39,43,0.476,48.7,115.7,32.6,0.717,7.8,4.8,15.2,13.8,13.3,45.4,1,20,20,20,1,22,19,17,9,18,8,15,7,1
2023-24,1610612739,Cleveland Cavaliers,82,48,34,0.585,48.3,112.1,33.4,0.721,7.4,4.6,17.4,12.9,14.3,46.5,1,11,11,11,10,7,11,14,19,21,24,6,15,4
2023-24,1610612742,Dallas Mavericks,82,50,32,0.61,48.1,114.9,33.2,0.711,6.9,5.0,15.1,14.3,15.7,51.0,1,6,6,6,26,18,14,21,24,17,7,24,26,20
2023-24,1610612743,Denver Nuggets,82,57,25,0.695,48.1,112.3,33.7,0.718,7.1,5.6,15.9,13.2,13.5,50.3,1,2,2,2,26,8,9,15,21,10,14,8,8,18
2023-24,1610612765,Detroit Pistons,82,14,68,0.171,48.2,118.0,32.8,0.73,6.5,4.7,19.6,13.9,14.2,54.5,1,30,30,30,21,25,18,5,30,20,30,16,14,27
2023-24,1610612744,Golden State Warriors,82,46,36,0.561,48.4,114.5,34.6,0.725,7.0,4.6,17.2,13.4,14.9,49.7,1,16,16,16,7,15,4,10,23,23,22,9,20,14
2023-24,1610612745,Houston Rockets,82,41,41,0.5,48.4,112.8,34.0,0.722,7.8,4.6,14.9,13.8,11.7,48.7,1,19,19,19,3,10,6,12,8,24,4,14,1,12
2023-24,1610612754,Indiana Pacers,82,47,35,0.573,48.1,117.6,31.4,0.7,7.7,5.9,15.8,14.8,13.7,58.4,1,12,12,12,26,24,28,26,11,8,12,26,11,30
2023-24,1610612746,LA Clippers,82,51,31,0.622,48.1,114.6,32.9,0.705,7.8,5.0,15.7,14.0,14.9,49.7,1,5,5,5,26,16,17,24,7,15,11,20,21,14
2023-24,1610612747,Los Angeles Lakers,82,47,35,0.573,48.4,114.8,34.9,0.725,7.4,5.5,17.0,14.9,16.2,51.3,1,12,12,12,3,17,2,11,19,11,19,27,27,21
2023-24,1610612763,Memphis Grizzlies,82,27,55,0.329,48.2,113.7,31.7,0.706,8.2,6.1,18.5,14.0,15.1,48.1,1,24,24,24,17,12,27,23,4,4,26,17,22,10
2023-24,1610612748,Miami Heat,82,46,36,0.561,48.2,111.5,33.0,0.734,7.5,3.4,15.8,13.2,13.0,46.4,1,16,16,16,21,5,16,3,15,30,13,7,5,3
2023-24,1610612749,Milwaukee Bucks,82,49,33,0.598,48.3,115.0,34.8,0.731,6.8,5.0,15.0,13.7,13.6,51.0,1,8,8,8,10,19,3,4,26,15,6,12,10,19
2023-24,1610612750,Minnesota Timberwolves,82,56,26,0.683,48.3,108.4,34.2,0.725,7.9,6.1,16.3,12.7,13.2,46.1,1,4,4,4,10,1,5,9,6,5,15,4,6,2
2023-24,1610612740,New Orleans Pelicans,82,49,33,0.598,48.1,111.9,33.6,0.725,8.3,4.6,15.6,12.8,13.6,46.6,1,8,8,8,26,6,10,8,3,22,10,5,9,5
2023-24,1610612752,New York Knicks,82,50,32,0.61,48.1,112.4,32.5,0.729,7.5,4.1,14.9,12.3,13.8,46.9,1,6,6,6,23,9,21,6,17,29,5,3,13,6
2023-24,1610612760,Oklahoma City Thunder,82,57,25,0.695,48.3,111.0,33.2,0.698,8.5,6.6,14.8,15.3,12.5,47.0,1,2,2,2,10,4,12,27,1,1,3,28,3,7
2023-24,1610612753,Orlando Magic,82,47,35,0.573,48.2,110.8,31.8,0.737,8.2,5.2,16.4,12.1,14.5,47.5,1,12,12,12,17,3,25,2,5,13,16,2,19,8
2023-24,1610612755,Philadelphia 76ers,82,47,35,0.573,48.2,113.0,31.9,0.701,8.5,6.0,14.4,13.6,15.4,50.1,1,12,12,12,17,11,23,25,1,6,2,11,24,17
2023-24,1610612756,Phoenix Suns,82,49,33,0.598,48.2,113.7,33.9,0.714,7.4,6.0,18.2,14.0,14.4,49.7,1,8,8,8,17,13,7,20,18,6,25,19,16,14
2023-24,1610612757,Portland Trail Blazers,82,21,61,0.256,48.5,116.6,30.1,0.697,7.6,4.3,19.1,14.2,17.0,53.5,1,27,27,27,2,23,30,28,12,27,28,22,29,24
2023-24,1610612758,Sacramento Kings,82,46,36,0.561,48.4,114.4,33.2,0.744,7.6,4.2,16.5,10.9,11.8,48.9,1,16,16,16,3,14,15,1,13,28,17,1,2,13
2023-24,1610612759,San Antonio Spurs,82,22,60,0.268,48.4,115.6,33.9,0.721,7.1,6.3,18.6,14.2,14.5,54.8,1,26,26,26,7,21,8,13,22,3,27,23,17,28
2023-24,1610612761,Toronto Raptors,82,25,57,0.305,48.3,118.1,31.8,0.694,7.7,4.7,17.2,15.6,14.5,54.3,1,25,25,25,10,26,26,29,10,19,23,29,18,26
2023-24,1610612762,Utah Jazz,82,31,51,0.378,48.3,119.6,33.2,0.717,6.5,5.6,19.3,14.4,18.4,51.8,1,23,23,23,10,30,12,18,29,9,29,25,30,22
